,electrical_appliances,electrical_appliances,electrical_appliances,electrical_appliances,agro_processing,agro_processing,cooking,cooking,cooking,cooking,drinking_water,drinking_water,service_water,service_water
2018-01-19 23:00:00,95.84906666666666,56.50971666666665,0.0,2.7502666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-20 04:00:00,21.34688333333333,8.506799999999995,0.33363333333333334,0.00028333333333333335,0.0,0.0,202.01806666666656,0.0,0.0005166666666666667,0.0,0.0,0.0,0.0,0.0
2018-01-20 05:00:00,809.5892499999987,1330.0948499999984,21.16745,37.50116666666666,0.0,0.0,3065.0739833333355,0.0,0.0014666666666666667,0.0,0.0,0.0,0.0,0.0
2018-01-20 06:00:00,1078.9054666666655,1520.8366166666651,12.66785,38.25115,0.0,0.0,7209.029850000004,0.0,45.00125,0.0,0.0,0.0,0.0,0.0
2018-01-20 07:00:00,67.01173333333332,44.25681666666664,0.0,0.00021666666666666668,0.0,0.0,3015.0769333333365,0.0,116.00006666666667,0.0,0.0,0.0,73.44233333333334,180.09300000000002
2018-01-20 08:00:00,0.0,0.0,0.0,0.0,5833.334566666667,0.0016333333333333334,127.01901666666656,0.0,19.00023333333333,0.0,0.0,0.0,133.43333333333334,80.108
2018-01-20 09:00:00,0.0,0.0,0.0,0.0,0.002,5833.3351,0.0,0.0,0.0,0.0,0.0,0.0,240.08400000000003,100.105
2018-01-20 10:00:00,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,1708.932000000003,50.118,0.0,0.0
2018-01-20 11:00:00,0.0,0.0,0.0,0.0,1666.6680166666667,0.0019166666666666668,0.0,0.0,0.0,0.0,1758.930000000003,0.12,0.0,0.0
2018-01-20 12:00:00,0.0,0.0,0.0,0.0,0.00036666666666666667,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-20 13:00:00,0.0,0.0,0.0,0.0,0.0019833333333333335,10833.333666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-20 14:00:00,0.0,0.0,0.0,0.0,0.002,14166.6681,0.0,0.0,0.0,0.0,0.0,0.0,140.09900000000002,0.12
2018-01-20 15:00:00,0.0,0.0,0.0,0.0,13333.3348,833.3353000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.12,260.081
2018-01-20 16:00:00,0.0,0.0,0.0,0.0,17500.0013,6666.6684,0.0,150.02224999999987,0.0,0.00016666666666666666,1408.9440000000025,50.118,160.096,220.08700000000002
2018-01-20 17:00:00,0.0,0.0,0.0,0.0,0.0007,0.0010333333333333334,0.0,2776.0823833333366,0.0,66.0009,2658.894000000003,0.12,53.44533333333334,0.12
2018-01-20 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6979.033683333338,0.0,90.0005,0.0,0.0,0.0,0.0
2018-01-20 19:00:00,61.6862666666667,37.0101,0.00045,0.5003666666666667,0.0,0.0,0.0,3529.0709166666697,0.0,28.000733333333333,0.0,0.0,0.0,0.0
2018-01-20 20:00:00,781.583349999999,1266.8415333333319,37.00073333333333,35.75061666666667,0.0,0.0,0.0,243.02068333333315,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-20 21:00:00,1384.0676166666651,2112.568633333333,22.501250000000002,3.001816666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-20 22:00:00,988.742283333332,1636.326349999999,8.0012,10.251066666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-20 23:00:00,112.35071666666666,51.25971666666666,0.00018333333333333334,0.00013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,164.01831666666655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3312.070133333337,0.0,79.00045,0.0,0.0,0.0,0.0,0.0
2018-01-21 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7072.032133333339,0.0,95.00041666666667,0.0,0.0,0.0,0.0,0.0
2018-01-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2954.077600000003,0.0,6.001666666666666,0.0,0.0,0.0,0.12,0.12
2018-01-21 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,153.01643333333328,0.0,6.666666666666667e-05,0.0,0.0,0.0,0.12,0.12
2018-01-21 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,6.785666666666667
2018-01-21 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.9230000000045,0.12,0.0,0.0
2018-01-21 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.9190000000042,75.117,0.0,0.0
2018-01-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-21 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-21 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.43633333333335,313.40633333333335
2018-01-21 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.069,73.44233333333334
2018-01-21 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0216999999999,0.0,0.0,1883.9250000000015,0.12,353.4003333333334,360.06600000000003
2018-01-21 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.0790166666698,0.0,58.00096666666666,1683.9330000000032,25.119000000000003,20.117,33.44833333333334
2018-01-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7053.032450000004,0.0,118.00003333333333,0.0,0.0,0.0,0.0
2018-01-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3064.071850000003,0.0,4.0014,0.0,0.0,0.0,0.0
2018-01-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.01836666666662,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22 04:00:00,41.51505,22.756350000000015,0.6670499999999999,0.00015000000000000001,0.0,0.0,95.0196499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22 05:00:00,886.7509833333321,1362.088783333332,4.501616666666666,52.50066666666667,0.0,0.0,2926.0762833333365,0.0,23.001433333333335,0.0,0.0,0.0,0.0,0.0
2018-01-22 06:00:00,1077.909983333332,1464.588633333332,0.0017833333333333334,51.00086666666667,0.0,0.0,7423.026283333337,0.0,120.0,0.0,0.0,0.0,0.0,0.0
2018-01-22 07:00:00,76.01351666666666,42.507633333333324,0.00015000000000000001,0.0002666666666666667,9166.667333333335,0.0,3060.081383333336,0.0,39.00125,0.0,0.0,0.0,113.43633333333335,26.782666666666668
2018-01-22 08:00:00,0.0,0.0,0.0,0.0,416.66864999999996,0.0017333333333333335,113.0243666666666,0.0,0.0,0.0,0.0,0.0,20.117,0.12
2018-01-22 09:00:00,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.12,333.40333333333336
2018-01-22 10:00:00,0.0,0.0,0.0,0.0,14583.33475,3333.3352,0.0,0.0,0.0,0.0,1708.9320000000012,50.118,0.0,0.0
2018-01-22 11:00:00,0.0,0.0,0.0,0.0,0.0014333333333333336,6250.000616666667,0.0,0.0,0.0,0.0,1633.9350000000015,50.118,0.0,0.0
2018-01-22 12:00:00,0.0,0.0,0.0,0.0,0.00028333333333333335,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22 13:00:00,0.0,0.0,0.0,0.0,0.0013666666666666666,15416.66805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22 14:00:00,0.0,0.0,0.0,0.0,416.66865,12916.668150000001,0.0,0.0,0.0,0.0,0.0,0.0,226.7526666666667,53.44533333333334
2018-01-22 15:00:00,0.0,0.0,0.0,0.0,7916.668350000001,1250.00195,0.0,0.0,0.0,0.0,0.0,0.0,146.76466666666667,80.108
2018-01-22 16:00:00,0.0,0.0,0.0,0.0,5000.000783333334,0.002,0.0,177.0213999999999,0.0,0.0004166666666666667,2508.9000000000046,0.12,86.77366666666667,293.40933333333334
2018-01-22 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00105,0.0,3063.0763666666694,0.0,34.00103333333333,1683.933000000002,0.12,186.7586666666667,0.12
2018-01-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7059.032350000005,0.0,119.00001666666667,0.0,0.0,0.0,0.0
2018-01-22 19:00:00,32.014466666666664,20.509366666666686,2.5002666666666666,6.666666666666667e-05,0.0,0.0,0.0,3240.07286666667,0.0,30.0015,0.0,0.0,0.0,0.0
2018-01-22 20:00:00,799.5819999999989,1154.843583333332,23.167250000000003,31.50075,0.0,0.0,0.0,110.0200499999999,0.0,0.00030000000000000003,0.0,0.0,0.0,0.0
2018-01-22 21:00:00,1424.4063833333319,2178.81835,37.16695,22.501250000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22 22:00:00,964.2374666666655,1591.8286666666654,9.001100000000001,0.00155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22 23:00:00,104.51478333333331,40.76005000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23 04:00:00,25.844450000000013,13.007250000000003,0.0,0.00011666666666666667,0.0,0.0,202.0200333333332,0.0,0.00043333333333333337,0.0,0.0,0.0,0.0,0.0
2018-01-23 05:00:00,799.0868333333323,1468.8402999999987,5.3344,13.50145,0.0,0.0,3108.0748833333355,0.0,42.00115,0.0,0.0,0.0,0.0,0.0
2018-01-23 06:00:00,1012.7435833333323,1752.8289999999993,4.834466666666667,47.750366666666665,0.0,0.0,6938.034366666671,0.0,111.00015,0.0,0.0,0.0,0.0,0.0
2018-01-23 07:00:00,57.84693333333333,43.005383333333334,0.00025,0.00011666666666666667,0.0,0.0011333333333333334,3247.0721333333363,0.0,29.000916666666665,0.0,0.0,0.0,0.12,20.117
2018-01-23 08:00:00,0.0,0.0,0.0,0.0,0.0014666666666666667,0.002,172.02043333333322,0.0,0.0,0.0,0.0,0.0,26.782666666666668,466.7166666666667
2018-01-23 09:00:00,0.0,0.0,0.0,0.0,13333.3348,21250.00115,0.0,0.0,0.0,0.0,0.0,0.0,166.76166666666668,146.76466666666667
2018-01-23 10:00:00,0.0,0.0,0.0,0.0,2083.33525,833.3353000000001,0.0,0.0,0.0,0.0,2083.917000000004,0.12,0.0,0.0
2018-01-23 11:00:00,0.0,0.0,0.0,0.0,6250.001683333334,0.0005333333333333334,0.0,0.0,0.0,0.0,1583.937000000002,50.118,0.0,0.0
2018-01-23 12:00:00,0.0,0.0,0.0,0.0,0.0007833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23 13:00:00,0.0,0.0,0.0,0.0,0.0009333333333333333,0.0007666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23 14:00:00,0.0,0.0,0.0,0.0,833.3353000000001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,106.77066666666667,6.785666666666667
2018-01-23 15:00:00,0.0,0.0,0.0,0.0,13333.3348,4583.33515,0.0,0.0,0.0,0.0,0.0,0.0,160.096,73.44233333333334
2018-01-23 16:00:00,0.0,0.0,0.0,0.0,6666.668049999999,8333.334233333333,0.0,109.01611666666665,0.0,0.0001,2058.918000000003,0.12,126.76766666666668,0.12
2018-01-23 17:00:00,0.0,0.0,0.0,0.0,0.0005666666666666667,0.00013333333333333334,0.0,2705.0814833333347,0.0,15.0017,1808.928000000004,50.118,160.096,0.12
2018-01-23 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7243.029283333337,0.0,79.00068333333334,0.0,0.0,0.0,0.0
2018-01-23 19:00:00,75.51680000000002,25.760516666666675,0.0,0.0,0.0,0.0,0.0,3394.0682500000044,0.0,75.00058333333332,0.0,0.0,0.0,0.0
2018-01-23 20:00:00,752.4106333333323,1205.091666666665,2.6681666666666666,19.00105,0.0,0.0,0.0,226.01664999999983,0.0,11.000300000000001,0.0,0.0,0.0,0.0
2018-01-23 21:00:00,1435.2377666666653,2085.5726333333323,21.500633333333333,22.501083333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23 22:00:00,949.2395333333321,1490.0857499999984,13.83395,20.750983333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23 23:00:00,119.01811666666664,24.01008333333335,1.5002666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24 04:00:00,39.014350000000015,8.757333333333342,0.00038333333333333334,0.00028333333333333335,0.0,0.0,230.0219999999998,0.0,0.00046666666666666666,0.0,0.0,0.0,0.0,0.0
2018-01-24 05:00:00,913.584883333332,1221.8459999999984,7.001,12.751650000000001,0.0,0.0,3082.077100000003,0.0,17.001433333333335,0.0,0.0,0.0,0.0,0.0
2018-01-24 06:00:00,975.248133333332,1529.8354333333316,25.83403333333333,63.500166666666665,0.0,0.0,6895.035083333339,0.0,106.00023333333334,0.0,0.0,0.0,0.0,0.0
2018-01-24 07:00:00,67.17773333333334,25.25689999999999,0.0,0.0001,0.0,0.0007,3292.0707500000035,0.0,59.0004,0.0,0.0,0.0,326.7376666666667,6.785666666666668
2018-01-24 08:00:00,0.0,0.0,0.0,0.0,12083.333916666666,0.00165,195.01641666666652,0.0,0.0,0.0,0.0,0.0,360.06600000000003,13.451333333333334
2018-01-24 09:00:00,0.0,0.0,0.0,0.0,22083.334450000002,8333.335,0.0,0.0,0.0,0.0,0.0,0.0,26.782666666666668,40.114000000000004
2018-01-24 10:00:00,0.0,0.0,0.0,0.0,0.002,9583.334949999999,0.0,0.0,0.0,0.0,1808.9280000000022,0.12,0.0,0.0
2018-01-24 11:00:00,0.0,0.0,0.0,0.0,0.0016166666666666666,0.0013333333333333333,0.0,0.0,0.0,0.0,1933.9230000000039,50.118,0.0,0.0
2018-01-24 12:00:00,0.0,0.0,0.0,0.0,0.0012000000000000001,0.0009833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24 13:00:00,0.0,0.0,0.0,0.0,2083.33525,0.0012166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24 14:00:00,0.0,0.0,0.0,0.0,3333.3352,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.12,213.42133333333337
2018-01-24 15:00:00,0.0,0.0,0.0,0.0,0.002,11250.001549999999,0.0,0.0,0.0,0.0,0.0,0.0,0.12,126.76766666666668
2018-01-24 16:00:00,0.0,0.0,0.0,0.0,833.33455,9166.667883333334,0.0,123.01983333333327,0.0,0.0,1533.939000000002,50.118,40.114000000000004,140.09900000000002
2018-01-24 17:00:00,0.0,0.0,0.0,0.0,0.00046666666666666666,0.00048333333333333334,0.0,2881.077316666669,0.0,0.0013333333333333333,2258.9100000000026,0.12,60.111000000000004,260.081
2018-01-24 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7314.028100000004,0.0,61.00098333333333,0.0,0.0,0.0,0.0
2018-01-24 19:00:00,31.35143333333335,22.260866666666676,0.00046666666666666666,5e-05,0.0,0.0,0.0,3158.073583333337,0.0,90.00018333333334,0.0,0.0,0.0,0.0
2018-01-24 20:00:00,850.080983333332,1364.5898333333319,0.002,0.00175,0.0,0.0,0.0,189.0188833333332,0.0,33.00001666666667,0.0,0.0,0.0,0.0
2018-01-24 21:00:00,1407.573133333332,2221.8180333333326,10.001,36.250483333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24 22:00:00,1052.231499999999,1588.579783333332,20.167083333333334,2.5018499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24 23:00:00,94.68241666666667,64.00988333333326,3.0004166666666667,3.3333333333333335e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25 04:00:00,33.68023333333333,12.007533333333337,8.333333333333333e-05,0.0,0.0,0.0,179.02313333333328,0.0,0.00030000000000000003,0.0,0.0,0.0,0.0,0.0
2018-01-25 05:00:00,834.0863666666656,1087.348266666665,7.834316666666666,20.751316666666664,0.0,0.0,3098.07771666667,0.0,18.001216666666664,0.0,0.0,0.0,0.0,0.0
2018-01-25 06:00:00,948.579983333332,1535.3336999999985,10.001,19.5009,0.0,0.0,6904.034933333339,0.0,110.00016666666667,0.0,0.0,0.0,0.0,0.0
2018-01-25 07:00:00,42.84498333333335,25.756416666666677,0.0005333333333333334,3.5001166666666665,0.0008333333333333334,0.0007166666666666668,3239.07211666667,0.0,55.00051666666666,0.0,0.0,0.0,0.12,6.785666666666668
2018-01-25 08:00:00,0.0,0.0,0.0,0.0,5833.3351,0.0019333333333333333,224.0205166666665,0.0,0.0,0.0,0.0,0.0,220.08700000000002,186.75866666666667
2018-01-25 09:00:00,0.0,0.0,0.0,0.0,7916.668350000001,9166.6683,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12
2018-01-25 10:00:00,0.0,0.0,0.0,0.0,0.002,10833.3349,0.0,0.0,0.0,0.0,1783.929000000002,50.117999999999995,0.0,0.0
2018-01-25 11:00:00,0.0,0.0,0.0,0.0,0.0010166666666666666,8750.00095,0.0,0.0,0.0,0.0,1783.9290000000017,25.119,0.0,0.0
2018-01-25 12:00:00,0.0,0.0,0.0,0.0,0.0006833333333333333,0.0005833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25 13:00:00,0.0,0.0,0.0,0.0,0.002,2083.3340166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25 14:00:00,0.0,0.0,0.0,0.0,9166.6683,10833.3349,0.0,0.0,0.0,0.0,0.0,0.0,46.77966666666667,0.12
2018-01-25 15:00:00,0.0,0.0,0.0,0.0,10416.668249999999,0.002,0.0,0.0,0.0,0.0,0.0,0.0,180.09300000000002,206.75566666666668
2018-01-25 16:00:00,0.0,0.0,0.0,0.0,4166.667583333333,0.002,0.0,182.0169999999999,0.0,0.00025,1958.9220000000028,0.12,233.41833333333335,153.43033333333335
2018-01-25 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,2452.0870333333355,0.0,13.001316666666666,2008.920000000002,25.119000000000003,106.77066666666667,233.41833333333335
2018-01-25 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009.033183333338,0.0,120.0,0.0,0.0,0.0,0.0
2018-01-25 19:00:00,68.5197166666667,53.011599999999994,0.00025,0.00013333333333333334,0.0,0.0,0.0,3897.070633333337,0.0,55.00064999999999,0.0,0.0,0.0,0.0
2018-01-25 20:00:00,982.0781999999987,1130.5951666666651,12.33435,6.001833333333333,0.0,0.0,0.0,149.0273833333332,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25 21:00:00,1543.3999499999986,2092.8216499999994,3.1683499999999998,14.25105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25 22:00:00,909.2437666666655,1780.8247833333326,17.66721666666667,8.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25 23:00:00,71.35266666666669,60.00914999999998,1.1668166666666666,0.00030000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26 04:00:00,28.513900000000017,11.50755,0.0001,8.333333333333333e-05,0.0,0.0,189.0193666666665,0.0,2.0002666666666666,0.0,0.0,0.0,0.0,0.0
2018-01-26 05:00:00,857.5892666666654,1336.0921166666653,4.1678999999999995,7.001766666666667,0.0,0.0,2896.0798500000037,0.0,18.001116666666668,0.0,0.0,0.0,0.0,0.0
2018-01-26 06:00:00,1030.9143666666653,1514.8358666666652,14.667766666666667,7.50155,0.0,0.0,6818.036366666671,0.0,79.00068333333334,0.0,0.0,0.0,0.0,0.0
2018-01-26 07:00:00,59.84503333333331,37.256566666666664,2.0000666666666667,1.6666666666666667e-05,0.00015000000000000001,0.00038333333333333334,3527.0676333333354,0.0,72.0008,0.0,0.0,0.0,46.77966666666667,253.41533333333336
2018-01-26 08:00:00,0.0,0.0,0.0,0.0,0.002,12083.334850000001,283.01946666666646,0.0,11.000466666666666,0.0,0.0,0.0,0.12,380.06300000000005
2018-01-26 09:00:00,0.0,0.0,0.0,0.0,3750.00185,7083.33505,0.0,0.0,0.0,0.0,0.0,0.0,0.12,206.75566666666668
2018-01-26 10:00:00,0.0,0.0,0.0,0.0,0.002,18750.001249999998,0.0,0.0,0.0,0.0,1783.929000000003,50.118,0.0,0.0
2018-01-26 11:00:00,0.0,0.0,0.0,0.0,0.0012833333333333334,0.0019333333333333333,0.0,0.0,0.0,0.0,1883.925000000003,25.119000000000003,0.0,0.0
2018-01-26 12:00:00,0.0,0.0,0.0,0.0,6250.000316666667,0.00018333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26 13:00:00,0.0,0.0,0.0,0.0,11250.001333333332,0.0009833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26 14:00:00,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,380.06300000000005,0.12
2018-01-26 15:00:00,0.0,0.0,0.0,0.0,12500.0015,3750.00185,0.0,0.0,0.0,0.0,0.0,0.0,246.74966666666668,0.12
2018-01-26 16:00:00,0.0,0.0,0.0,0.0,7500.001016666666,0.002,0.0,144.01749999999993,0.0,0.0,2083.917000000002,25.119,120.102,6.785666666666667
2018-01-26 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0009333333333333333,0.0,2502.0797166666684,0.0,103.00015,1783.929000000003,0.12,0.12,0.12
2018-01-26 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6870.035500000004,0.0,77.00071666666666,0.0,0.0,0.0,0.0
2018-01-26 19:00:00,54.35148333333335,11.261966666666673,0.0005666666666666667,0.00031666666666666665,0.0,0.0,0.0,3908.065250000005,0.0,0.0013833333333333334,0.0,0.0,0.0,0.0
2018-01-26 20:00:00,851.0785499999988,1217.5913333333322,11.834483333333333,14.25105,0.0,0.0,0.0,220.02061666666648,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26 21:00:00,1504.5649166666656,2001.320066666665,47.00015,26.50023333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26 22:00:00,1001.5697166666656,1547.5775166666654,5.500983333333334,14.750866666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26 23:00:00,105.34956666666668,79.50843333333333,0.0,3.3333333333333335e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
